,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
109240,2,1,42.13629448139929,-79.75979954493458,391.37057,118096202.89343435,"[-2.24 -1.45 -0.82 -0.26  0.26  0.78  1.42  2.2   3.25  4.3   5.23  6.58
  7.29  7.85  8.49  9.13  9.65 10.06 10.44 10.74 11.04 11.34 11.67 11.97
 12.31 12.61 12.87 13.09 13.32 13.51 13.69 13.88 14.03 14.22 14.37 14.55
 14.7  14.85 15.   15.15 15.3  15.45 15.6  15.75 15.9  16.05 16.2  16.35
 16.5  16.65 16.8  16.95 17.1  17.25 17.4  17.59 17.74 17.89 18.04 18.19
 18.33 18.48 18.63 18.82 18.97 19.12 19.27 19.46 19.61 19.79 19.98 20.17
 20.36 20.54 20.73 20.92 21.1  21.25 21.44 21.63 21.82 22.   22.19 22.38
 22.56 22.75 22.94 23.16 23.39 23.65 23.91 24.14 24.4  24.62 24.85 25.11
 25.37 25.67 26.12 26.72 27.54]",0,100.0,7,0,3,158340200200276958
109250,2,1,42.13924644054251,-79.75415422005896,392.2141,118096202.97609435,"[-4.26 -3.51 -3.1  -2.84 -2.58 -2.39 -2.24 -2.09 -1.94 -1.83 -1.72 -1.6
 -1.53 -1.42 -1.34 -1.27 -1.19 -1.12 -1.04 -0.97 -0.93 -0.86 -0.78 -0.71
 -0.67 -0.59 -0.56 -0.48 -0.44 -0.37 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03
  0.    0.07  0.11  0.18  0.22  0.29  0.33  0.41  0.48  0.52  0.59  0.63
  0.71  0.78  0.82  0.89  0.97  1.04  1.08  1.16  1.23  1.3   1.42  1.49
  1.57  1.68  1.75  1.87  1.98  2.09  2.24  2.39  2.58  2.8   3.03  3.33
  3.66  4.07  4.49  4.9   5.35  5.8   6.28  6.81  7.33  7.93  8.49  9.02
  9.58 10.06 10.51 10.89 11.3  11.71 12.12 12.61 13.09 13.58 14.03 14.44
 14.82 15.27 15.86 16.54 17.25]",0,95.0,7,0,3,158340200200276968
109280,2,1,42.148108260960086,-79.7372344527235,394.5963,118096203.2240219,"[-2.54 -1.72 -1.27 -0.89 -0.59 -0.33 -0.07  0.18  0.44  0.74  1.08  1.49
  1.98  2.5   2.99  3.44  3.85  4.26  4.64  5.01  5.38  5.76  6.1   6.43
  6.73  7.03  7.37  7.71  8.04  8.34  8.68  9.01  9.35  9.65  9.99 10.25
 10.55 10.85 11.11 11.41 11.67 11.93 12.16 12.38 12.57 12.76 12.91 13.09
 13.24 13.43 13.58 13.77 13.92 14.11 14.33 14.52 14.7  14.93 15.12 15.3
 15.49 15.68 15.86 16.05 16.24 16.43 16.58 16.76 16.95 17.17 17.36 17.55
 17.74 17.92 18.11 18.3  18.48 18.67 18.9  19.12 19.34 19.61 19.91 20.17
 20.47 20.77 21.07 21.33 21.59 21.82 22.04 22.26 22.49 22.79 23.09 23.42
 23.76 24.17 24.58 25.07 25.82]",0,96.0,7,0,3,158340200200276998
109290,2,1,42.15105655029893,-79.73158084136105,394.22516,118096203.3066619,"[-3.55 -3.21 -2.91 -2.69 -2.5  -2.32 -2.17 -2.02 -1.87 -1.75 -1.64 -1.53
 -1.42 -1.3  -1.23 -1.12 -1.04 -0.97 -0.86 -0.78 -0.71 -0.63 -0.56 -0.48
 -0.41 -0.33 -0.26 -0.18 -0.11 -0.03  0.03  0.11  0.18  0.26  0.33  0.44
  0.52  0.59  0.67  0.74  0.82  0.93  1.01  1.12  1.19  1.3   1.42  1.53
  1.64  1.75  1.9   2.05  2.2   2.39  2.58  2.76  2.95  3.18  3.36  3.59
  3.81  4.    4.19  4.41  4.6   4.82  5.05  5.27  5.53  5.8   6.1   6.4
  6.73  7.11  7.44  7.78  8.12  8.45  8.75  9.05  9.35  9.61  9.91 10.21
 10.55 10.89 11.22 11.56 11.93 12.31 12.72 13.09 13.47 13.84 14.26 14.67
 15.12 15.57 16.05 16.61 17.36]",0,100.0,7,0,3,158340200200277008
109300,2,1,42.15399915151173,-79.72593847967998,422.1471,118096203.3893019,"[-2.09 -1.34 -0.71 -0.22  0.22  0.71  1.19  1.72  2.24  2.76  3.21  3.63
  3.96  4.3   4.56  4.82  5.05  5.31  5.53  5.76  5.95  6.17  6.36  6.51
  6.69  6.84  7.03  7.18  7.33  7.52  7.67  7.82  7.97  8.12  8.23  8.38
  8.49  8.64  8.75  8.86  8.98  9.09  9.2   9.28  9.39  9.5   9.58  9.69
  9.76  9.88  9.95 10.03 10.14 10.21 10.29 10.36 10.44 10.51 10.59 10.7
 10.77 10.85 10.92 11.   11.07 11.15 11.22 11.3  11.37 11.45 11.52 11.6
 11.67 11.75 11.86 11.93 12.01 12.12 12.2  12.31 12.38 12.5  12.61 12.72
 12.79 12.94 13.06 13.17 13.32 13.43 13.58 13.73 13.88 14.07 14.25 14.48
 14.7  15.   15.3  15.75 16.54]",0,100.0,7,0,3,158340200200277018
109310,2,1,42.156954992154056,-79.72027519210768,406.10434,118096203.4719419,"[-4.52 -4.19 -3.92 -3.66 -3.48 -3.29 -3.1  -2.95 -2.84 -2.69 -2.58 -2.47
 -2.35 -2.24 -2.17 -2.05 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49
 -1.42 -1.34 -1.3  -1.23 -1.19 -1.12 -1.08 -1.01 -0.97 -0.93 -0.86 -0.82
 -0.78 -0.71 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.03  0.    0.03  0.07  0.11  0.14  0.22  0.26
  0.29  0.33  0.37  0.41  0.48  0.52  0.56  0.59  0.67  0.71  0.74  0.82
  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.23  1.3   1.38  1.42  1.49
  1.57  1.64  1.72  1.79  1.87  1.98  2.09  2.17  2.28  2.43  2.58  2.73
  2.91  3.14  3.4   3.78  4.37]",0,0.0,7,0,3,158340200200277028
109320,2,1,42.1599069483732,-79.71463149126167,421.62787,118096203.5545819,"[-4.19 -3.81 -3.51 -3.29 -3.1  -2.91 -2.76 -2.65 -2.5  -2.39 -2.32 -2.2
 -2.13 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64 -1.6  -1.53 -1.45 -1.42 -1.34
 -1.3  -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.74
 -0.71 -0.67 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.41  0.44  0.48  0.52  0.56  0.59  0.67  0.71  0.74
  0.78  0.82  0.89  0.93  0.97  1.04  1.08  1.16  1.19  1.27  1.3   1.38
  1.42  1.49  1.57  1.64  1.72  1.79  1.87  1.98  2.05  2.17  2.28  2.43
  2.58  2.76  2.99  3.33  3.92]",0,0.0,7,0,3,158340200200277038
109330,2,1,42.16286583391944,-79.70897147264634,401.73212,118096203.6372219,"[-4.45 -3.74 -3.25 -2.91 -2.61 -2.35 -2.09 -1.9  -1.72 -1.53 -1.38 -1.27
 -1.16 -1.04 -0.93 -0.82 -0.74 -0.63 -0.56 -0.44 -0.37 -0.29 -0.22 -0.14
 -0.03  0.03  0.11  0.18  0.26  0.37  0.44  0.52  0.63  0.71  0.78  0.89
  0.97  1.08  1.16  1.27  1.34  1.42  1.53  1.6   1.72  1.79  1.87  1.98
  2.05  2.13  2.2   2.28  2.39  2.47  2.54  2.61  2.69  2.76  2.84  2.91
  2.99  3.03  3.1   3.18  3.25  3.33  3.4   3.48  3.51  3.59  3.66  3.74
  3.81  3.89  3.92  4.    4.07  4.15  4.22  4.3   4.37  4.45  4.56  4.64
  4.71  4.82  4.9   5.01  5.09  5.2   5.31  5.42  5.53  5.65  5.8   5.95
  6.1   6.28  6.51  6.81  7.56]",0,90.0,7,0,3,158340200200277048
109340,2,1,42.16581507034442,-79.70332522179451,408.91916,118096203.7198619,"[-4.71 -4.07 -3.66 -3.36 -3.14 -2.91 -2.76 -2.58 -2.47 -2.32 -2.2  -2.09
 -1.98 -1.87 -1.79 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.23 -1.19 -1.12
 -1.04 -1.01 -0.93 -0.89 -0.82 -0.78 -0.71 -0.67 -0.63 -0.56 -0.52 -0.48
 -0.41 -0.37 -0.33 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.03  0.11
  0.14  0.18  0.22  0.29  0.33  0.37  0.41  0.48  0.52  0.56  0.63  0.67
  0.74  0.78  0.82  0.89  0.93  1.01  1.04  1.12  1.19  1.23  1.3   1.38
  1.45  1.49  1.57  1.64  1.72  1.83  1.9   1.98  2.05  2.17  2.24  2.35
  2.47  2.54  2.65  2.76  2.91  3.03  3.18  3.33  3.48  3.7   3.92  4.19
  4.56  4.97  5.46  6.02  6.73]",0,58.0,7,0,3,158340200200277058
109600,2,1,42.24248551311072,-79.5554326385483,409.31372,118096205.876901,"[-3.85 -3.55 -3.33 -3.1  -2.91 -2.76 -2.61 -2.5  -2.39 -2.28 -2.17 -2.09
 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42 -1.34 -1.3  -1.23
 -1.19 -1.16 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.71  0.74  0.78
  0.86  0.89  0.93  0.97  1.04  1.08  1.16  1.19  1.27  1.34  1.38  1.45
  1.53  1.6   1.68  1.75  1.87  1.98  2.05  2.2   2.35  2.5   2.69  2.95
  3.29  3.7   4.19  4.75  5.42]",0,99.0,7,0,3,158340200200277318
