,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Developed Medium Intensity,Developed,2,1,40.71215189581616,-73.76614016643016,-18.411457,100096569.829276,"[-1.83 -1.49 -1.23 -0.97 -0.78 -0.56 -0.37 -0.18  0.    0.18  0.37  0.56
  0.74  0.97  1.19  1.45  1.72  1.98  2.24  2.54  2.8   3.1   3.44  3.77
  4.19  4.82  6.09  8.86 13.62 15.34 15.97 16.39 16.65 16.91 17.1  17.28
 17.43 17.55 17.7  17.81 17.92 18.   18.11 18.18 18.26 18.33 18.41 18.48
 18.56 18.63 18.71 18.74 18.82 18.89 18.93 19.01 19.04 19.12 19.16 19.23
 19.27 19.34 19.38 19.45 19.49 19.53 19.6  19.64 19.72 19.75 19.79 19.87
 19.9  19.98 20.02 20.05 20.13 20.17 20.24 20.28 20.35 20.43 20.47 20.54
 20.62 20.69 20.73 20.8  20.88 20.99 21.06 21.14 21.25 21.36 21.48 21.59
 21.74 21.92 22.19 22.49 23.08]",0,0.0,7,100,3,126050200300211052
1,Developed Low Intensity,Developed,2,1,40.630569602731256,-73.62442402493535,-32.032524,100096572.00281917,"[-3.89 -3.55 -3.29 -3.06 -2.88 -2.73 -2.58 -2.46 -2.35 -2.24 -2.17 -2.05
 -1.98 -1.9  -1.83 -1.75 -1.68 -1.6  -1.57 -1.49 -1.45 -1.38 -1.34 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19
  1.27  1.3   1.38  1.42  1.49  1.57  1.64  1.72  1.83  1.9   2.02  2.17
  2.32  2.46  2.73  3.06  3.7 ]",0,0.0,7,40,3,126050200300211312
2,Developed Open Space,Developed,2,1,40.62747039594807,-73.61904607985984,-31.93164,100096572.08545914,"[-3.96 -3.66 -3.44 -3.21 -3.03 -2.88 -2.73 -2.58 -2.46 -2.35 -2.28 -2.17
 -2.09 -1.98 -1.9  -1.83 -1.75 -1.68 -1.64 -1.57 -1.49 -1.45 -1.38 -1.34
 -1.3  -1.23 -1.19 -1.16 -1.08 -1.04 -1.01 -0.97 -0.89 -0.86 -0.82 -0.78
 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33
 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11
  0.14  0.18  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56
  0.59  0.63  0.67  0.71  0.74  0.82  0.86  0.89  0.93  0.97  1.04  1.08
  1.16  1.19  1.27  1.3   1.38  1.45  1.53  1.6   1.68  1.75  1.87  1.98
  2.09  2.24  2.43  2.69  3.18]",0,4.0,7,0,3,126050200300211322
3,Open Water,Water,2,1,40.62126960972952,-73.60829215404516,-33.881855,100096572.25073916,"[-2.61 -2.5  -2.39 -2.32 -2.2  -2.13 -2.05 -1.98 -1.9  -1.83 -1.75 -1.68
 -1.64 -1.57 -1.53 -1.45 -1.42 -1.34 -1.3  -1.27 -1.19 -1.16 -1.12 -1.08
 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.71  0.74  0.78  0.82
  0.86  0.89  0.93  1.01  1.04  1.08  1.12  1.19  1.23  1.3   1.34  1.38
  1.45  1.53  1.57  1.64  1.72  1.75  1.83  1.9   2.02  2.09  2.17  2.28
  2.39  2.54  2.69  2.84  3.1 ]",100,0.0,7,0,3,126050200300211342
4,Open Water,Water,2,1,40.6178532297645,-73.60237008529639,-33.8929,100096572.34165914,"[-2.88 -2.76 -2.61 -2.5  -2.39 -2.32 -2.2  -2.13 -2.05 -1.98 -1.9  -1.83
 -1.75 -1.68 -1.64 -1.57 -1.53 -1.45 -1.42 -1.34 -1.3  -1.27 -1.19 -1.16
 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63
 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.74  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19  1.23
  1.3   1.34  1.42  1.49  1.53  1.6   1.68  1.75  1.83  1.94  2.02  2.13
  2.24  2.39  2.54  2.73  3.03]",100,0.0,7,0,3,126050200300211352
5,Open Water,Water,2,1,40.54891225840407,-73.48308847864209,-33.724293,100096574.17636225,"[-1.94 -1.9  -1.83 -1.75 -1.72 -1.64 -1.6  -1.53 -1.49 -1.45 -1.38 -1.34
 -1.3  -1.27 -1.23 -1.19 -1.12 -1.08 -1.04 -1.01 -0.97 -0.93 -0.89 -0.86
 -0.82 -0.78 -0.74 -0.71 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.26 -0.22 -0.18 -0.14 -0.11 -0.11
 -0.07 -0.03  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.18  0.22  0.26
  0.29  0.33  0.37  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.71  0.71  0.74  0.78  0.82  0.86  0.89  0.97  1.01  1.04  1.08  1.12
  1.16  1.19  1.27  1.3   1.34  1.42  1.45  1.53  1.6   1.64  1.72  1.79
  1.9   1.98  2.09  2.2   2.35]",100,0.0,0,0,3,126050200300211572
6,Developed Medium Intensity,Developed,3,1,40.714225437469246,-73.78174087248425,-11.0706415,100096569.602016,"[-2.95 -2.65 -2.43 -2.2  -2.02 -1.87 -1.68 -1.57 -1.42 -1.27 -1.16 -1.04
 -0.93 -0.82 -0.71 -0.59 -0.48 -0.41 -0.29 -0.18 -0.11  0.    0.11  0.18
  0.29  0.41  0.52  0.63  0.71  0.82  0.97  1.08  1.19  1.34  1.45  1.6
  1.79  1.94  2.17  2.39  2.65  2.95  3.29  3.66  4.    4.3   4.56  4.78
  5.01  5.2   5.42  5.61  5.8   5.98  6.17  6.36  6.54  6.77  7.03  7.29
  7.63  8.04  8.56  9.16  9.65 10.1  10.47 10.81 11.11 11.37 11.63 11.89
 12.12 12.34 12.53 12.68 12.87 13.02 13.17 13.32 13.43 13.58 13.69 13.8
 13.92 14.03 14.14 14.29 14.4  14.51 14.63 14.78 14.89 15.04 15.19 15.34
 15.52 15.71 15.97 16.31 16.83]",2,6.0,7,100,3,126050300300205689
7,Developed Open Space,Developed,3,1,40.62056443981861,-73.61901933542651,-32.382492,100096572.09785517,"[-3.96 -3.66 -3.44 -3.25 -3.06 -2.91 -2.8  -2.69 -2.58 -2.46 -2.35 -2.28
 -2.2  -2.09 -2.02 -1.94 -1.87 -1.79 -1.75 -1.68 -1.6  -1.53 -1.49 -1.42
 -1.38 -1.3  -1.27 -1.19 -1.16 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.78
 -0.74 -0.71 -0.67 -0.59 -0.56 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.29
  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.71  0.74  0.78  0.86
  0.89  0.93  1.01  1.04  1.12  1.16  1.23  1.27  1.34  1.38  1.45  1.53
  1.6   1.68  1.75  1.83  1.9   1.98  2.09  2.2   2.32  2.43  2.58  2.73
  2.91  3.18  3.48  3.89  4.52]",0,0.0,7,0,3,126050300300205989
8,Open Water,Water,3,1,40.61746518000004,-73.61364386184671,-33.939873,100096572.18049514,"[-2.65 -2.54 -2.43 -2.32 -2.2  -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64
 -1.57 -1.53 -1.45 -1.42 -1.34 -1.3  -1.27 -1.19 -1.16 -1.12 -1.04 -1.01
 -0.97 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29  0.33
  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.67  0.71  0.74  0.78  0.82
  0.86  0.93  0.97  1.01  1.04  1.12  1.16  1.19  1.27  1.3   1.38  1.42
  1.49  1.53  1.6   1.68  1.75  1.83  1.9   2.02  2.09  2.2   2.32  2.43
  2.54  2.69  2.88  3.06  3.36]",100,0.0,7,0,3,126050300300205999
9,Open Water,Water,3,1,40.61094616307548,-73.6023434877515,-33.84803,100096572.35405816,"[-2.65 -2.54 -2.39 -2.28 -2.2  -2.09 -2.02 -1.94 -1.87 -1.79 -1.72 -1.64
 -1.6  -1.53 -1.45 -1.42 -1.38 -1.3  -1.27 -1.23 -1.16 -1.12 -1.08 -1.04
 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.71 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.71  0.78
  0.82  0.86  0.89  0.93  0.97  1.04  1.08  1.12  1.16  1.23  1.27  1.34
  1.38  1.45  1.49  1.57  1.64  1.72  1.75  1.87  1.94  2.02  2.13  2.24
  2.35  2.5   2.65  2.84  3.14]",100,0.0,7,0,3,126050300300206019
