,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
57480,2,1,42.51996601829091,-77.46145292346829,518.7018,48842493.0669423,"[-4.3  -4.   -3.74 -3.52 -3.29 -3.14 -2.95 -2.84 -2.69 -2.58 -2.47 -2.36
 -2.24 -2.17 -2.06 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.53 -1.46 -1.38
 -1.34 -1.27 -1.19 -1.16 -1.08 -1.04 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74
 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22 -0.14
 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.26  0.29  0.33  0.37
  0.44  0.48  0.52  0.56  0.63  0.67  0.71  0.78  0.82  0.86  0.89  0.97
  1.01  1.04  1.12  1.16  1.23  1.27  1.31  1.38  1.42  1.49  1.57  1.61
  1.68  1.76  1.79  1.87  1.94  2.02  2.13  2.21  2.32  2.43  2.54  2.65
  2.8   2.99  3.18  3.44  3.82]",0,0.0,7,0,3,34070200300392664
57490,2,1,42.51677229306576,-77.45515186200068,500.8626,48842493.1578683,"[-2.54 -2.24 -1.94 -1.61 -1.16 -0.74 -0.37 -0.03  0.26  0.63  1.08  1.64
  2.17  2.58  2.95  3.33  3.78  4.27  4.87  5.31  5.65  5.91  6.18  6.4
  6.59  6.78  6.96  7.15  7.3   7.45  7.6   7.71  7.86  7.97  8.12  8.24
  8.35  8.46  8.61  8.72  8.84  8.95  9.06  9.14  9.25  9.36  9.47  9.59
  9.66  9.77  9.89 10.   10.11 10.22 10.33 10.45 10.6  10.71 10.82 10.93
 11.05 11.16 11.27 11.35 11.46 11.57 11.68 11.76 11.87 11.98 12.1  12.21
 12.36 12.47 12.62 12.73 12.88 13.03 13.22 13.37 13.56 13.74 13.93 14.19
 14.42 14.72 15.02 15.35 15.65 15.92 16.18 16.44 16.67 16.89 17.15 17.45
 17.75 18.09 18.39 18.73 19.14]",0,96.0,7,0,3,34070200300392674
57550,2,1,42.49934403002965,-77.42077399628762,512.8162,48842493.65372385,"[-5.43 -5.05 -4.75 -4.49 -4.27 -4.08 -3.85 -3.67 -3.52 -3.33 -3.18 -3.03
 -2.88 -2.73 -2.58 -2.47 -2.32 -2.21 -2.06 -1.94 -1.83 -1.68 -1.57 -1.46
 -1.34 -1.23 -1.08 -0.97 -0.89 -0.78 -0.67 -0.56 -0.48 -0.37 -0.26 -0.18
 -0.07  0.    0.11  0.22  0.29  0.41  0.48  0.59  0.71  0.78  0.89  1.01
  1.08  1.19  1.27  1.34  1.46  1.53  1.61  1.72  1.79  1.87  1.98  2.06
  2.13  2.21  2.32  2.39  2.51  2.58  2.69  2.8   2.88  2.99  3.1   3.22
  3.29  3.4   3.52  3.63  3.74  3.85  3.97  4.08  4.19  4.3   4.45  4.57
  4.72  4.9   5.05  5.24  5.43  5.61  5.8   5.99  6.14  6.33  6.51  6.7
  6.93  7.11  7.34  7.6   7.9 ]",0,65.0,7,0,3,34070200300392734
58420,2,1,42.244359726870115,-76.92294201568791,559.3513,48842500.86858465,"[-2.24 -2.02 -1.83 -1.64 -1.49 -1.34 -1.19 -1.08 -0.97 -0.86 -0.78 -0.67
 -0.56 -0.48 -0.41 -0.29 -0.22 -0.11 -0.03  0.03  0.14  0.22  0.29  0.41
  0.48  0.56  0.67  0.74  0.82  0.93  1.01  1.08  1.16  1.27  1.34  1.42
  1.49  1.61  1.68  1.76  1.83  1.91  1.98  2.06  2.13  2.21  2.28  2.36
  2.43  2.51  2.54  2.62  2.69  2.77  2.8   2.88  2.92  2.99  3.03  3.1
  3.18  3.22  3.29  3.33  3.37  3.44  3.48  3.55  3.59  3.67  3.74  3.78
  3.85  3.89  3.97  4.    4.08  4.15  4.19  4.27  4.34  4.42  4.49  4.53
  4.6   4.68  4.75  4.87  4.94  5.02  5.13  5.24  5.35  5.46  5.58  5.73
  5.88  6.03  6.18  6.36  6.55]",0,94.0,7,0,3,34070200300393604
58430,2,1,42.24141643168618,-76.9172645524219,474.71536,48842500.95122465,"[-3.37 -3.18 -2.99 -2.8  -2.65 -2.51 -2.36 -2.24 -2.09 -2.02 -1.91 -1.79
 -1.72 -1.64 -1.57 -1.49 -1.42 -1.34 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01
 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41
 -0.33 -0.29 -0.26 -0.22 -0.18 -0.11 -0.07 -0.03  0.    0.03  0.11  0.14
  0.18  0.22  0.26  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.71
  0.74  0.82  0.86  0.89  0.97  1.01  1.08  1.12  1.19  1.27  1.31  1.38
  1.46  1.53  1.61  1.64  1.76  1.83  1.91  1.98  2.06  2.13  2.24  2.32
  2.43  2.51  2.62  2.73  2.8   2.92  3.03  3.14  3.25  3.37  3.48  3.63
  3.74  3.93  4.08  4.27  4.53]",0,54.0,7,0,3,34070200300393614
58440,2,1,42.23848027547649,-76.91159052552354,465.01868,48842501.03387465,"[-1.83 -1.49 -1.19 -0.89 -0.63 -0.41 -0.18  0.    0.22  0.41  0.67  0.93
  1.23  1.57  1.87  2.21  2.58  2.95  3.37  3.74  4.12  4.49  4.87  5.13
  5.39  5.61  5.84  6.06  6.25  6.48  6.66  6.85  7.04  7.23  7.41  7.56
  7.71  7.86  7.97  8.12  8.24  8.35  8.46  8.57  8.69  8.8   8.91  9.02
  9.14  9.25  9.36  9.47  9.59  9.66  9.77  9.89 10.   10.07 10.18 10.26
 10.37 10.45 10.56 10.63 10.75 10.82 10.93 11.01 11.08 11.2  11.27 11.38
 11.46 11.57 11.65 11.76 11.87 11.98 12.1  12.17 12.28 12.4  12.51 12.62
 12.73 12.84 12.96 13.07 13.22 13.33 13.44 13.59 13.74 13.86 14.04 14.19
 14.38 14.61 14.87 15.24 15.73]",0,98.0,7,0,3,34070200300393624
58500,2,1,42.22084476906297,-76.87752778541497,379.44476,48842501.5297602,"[-4.45 -3.97 -3.59 -3.33 -3.14 -2.95 -2.8  -2.65 -2.54 -2.43 -2.32 -2.24
 -2.13 -2.06 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.53 -1.46 -1.42 -1.34
 -1.27 -1.23 -1.16 -1.12 -1.04 -1.01 -0.93 -0.89 -0.86 -0.78 -0.74 -0.71
 -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.26  0.29  0.33
  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.67  0.74  0.78  0.82  0.89
  0.93  0.97  1.04  1.08  1.16  1.19  1.27  1.31  1.38  1.42  1.49  1.57
  1.64  1.68  1.76  1.87  1.94  2.02  2.13  2.21  2.32  2.47  2.58  2.73
  2.92  3.14  3.4   3.74  4.27]",0,0.0,7,0,3,34070200300393684
58520,2,1,42.21496653841319,-76.86618415926979,369.15182,48842501.6950402,"[-3.7  -3.1  -2.47 -1.76 -1.16 -0.71 -0.26  0.14  0.59  1.08  1.68  2.47
  3.22  4.    4.72  5.24  5.69  6.06  6.36  6.66  6.93  7.23  7.53  7.79
  8.05  8.31  8.54  8.72  8.91  9.1   9.29  9.47  9.62  9.77  9.96 10.11
 10.26 10.45 10.6  10.75 10.9  11.05 11.2  11.35 11.46 11.61 11.76 11.87
 12.02 12.13 12.25 12.36 12.47 12.58 12.69 12.81 12.92 13.03 13.14 13.26
 13.37 13.48 13.63 13.74 13.86 14.01 14.12 14.27 14.42 14.57 14.76 14.94
 15.09 15.28 15.47 15.65 15.84 16.03 16.18 16.37 16.55 16.7  16.89 17.08
 17.27 17.45 17.64 17.86 18.05 18.28 18.46 18.69 18.91 19.18 19.48 19.81
 20.22 20.71 21.35 22.1  22.85]",0,73.0,7,0,3,34070200300393704
58530,2,1,42.21202975578201,-76.86051269953695,416.45807,48842501.7776802,"[-7.26 -6.51 -5.91 -5.31 -4.6  -3.82 -2.84 -1.61 -0.63  0.03  0.71  1.49
  2.21  2.8   3.25  3.59  3.93  4.23  4.49  4.79  5.05  5.35  5.61  5.88
  6.1   6.33  6.55  6.74  6.89  7.04  7.19  7.3   7.45  7.56  7.67  7.79
  7.9   8.01  8.09  8.2   8.31  8.42  8.5   8.61  8.69  8.8   8.87  8.99
  9.06  9.17  9.25  9.36  9.44  9.51  9.62  9.7   9.81  9.92 10.   10.11
 10.22 10.33 10.45 10.56 10.67 10.78 10.9  11.05 11.16 11.27 11.38 11.5
 11.61 11.72 11.83 11.95 12.06 12.17 12.28 12.4  12.51 12.62 12.77 12.88
 12.99 13.14 13.29 13.41 13.56 13.71 13.86 14.01 14.16 14.31 14.46 14.64
 14.83 15.06 15.32 15.65 16.37]",0,97.0,7,0,3,34070200300393714
58540,2,1,42.20908455446494,-76.85483831194925,380.1679,48842501.8603202,"[-8.76 -8.16 -7.6  -6.89 -6.03 -4.98 -3.14 -2.02 -1.12 -0.56 -0.07  0.41
  0.89  1.38  1.79  2.21  2.54  2.92  3.22  3.55  3.82  4.12  4.38  4.64
  4.9   5.13  5.35  5.58  5.8   6.03  6.25  6.48  6.7   6.89  7.08  7.26
  7.45  7.64  7.79  7.97  8.16  8.31  8.5   8.65  8.84  8.99  9.14  9.32
  9.47  9.62  9.77  9.92 10.07 10.22 10.37 10.52 10.63 10.78 10.9  11.01
 11.12 11.23 11.35 11.42 11.53 11.65 11.76 11.87 11.95 12.06 12.17 12.28
 12.36 12.47 12.58 12.69 12.81 12.92 13.03 13.14 13.26 13.37 13.52 13.63
 13.74 13.89 14.01 14.12 14.27 14.38 14.53 14.64 14.79 14.94 15.09 15.24
 15.47 15.69 15.95 16.37 17.  ]",0,97.0,7,0,3,34070200300393724
