,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
57760,2,1,42.33510956729086,-79.76031939821135,139.6337,78677437.0918701,"[-2.2  -2.12 -2.05 -2.01 -1.94 -1.86 -1.79 -1.75 -1.68 -1.64 -1.56 -1.53
 -1.45 -1.41 -1.38 -1.3  -1.26 -1.23 -1.19 -1.12 -1.08 -1.04 -1.   -0.97
 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74
  0.78  0.82  0.85  0.89  0.93  0.97  1.04  1.08  1.12  1.15  1.23  1.26
  1.3   1.38  1.41  1.49  1.53  1.6   1.64  1.71  1.79  1.86  1.94  2.05
  2.12  2.24  2.35  2.5   2.65]",100,0.0,0,0,3,87620200300279598
57770,2,1,42.33218502124387,-79.75463154123801,139.51195,78677437.17452365,"[-2.46 -2.38 -2.27 -2.2  -2.09 -2.01 -1.94 -1.86 -1.79 -1.71 -1.68 -1.6
 -1.53 -1.49 -1.41 -1.38 -1.34 -1.26 -1.23 -1.19 -1.12 -1.08 -1.04 -1.
 -0.97 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74  0.78  0.82
  0.85  0.89  0.93  1.    1.04  1.08  1.12  1.19  1.23  1.26  1.34  1.38
  1.45  1.49  1.56  1.6   1.68  1.75  1.82  1.9   1.97  2.05  2.12  2.24
  2.35  2.46  2.61  2.76  2.98]",100,0.0,0,0,3,87620200300279608
57780,2,1,42.32925945699927,-79.74894878668931,139.3141,78677437.25716364,"[-2.35 -2.27 -2.2  -2.12 -2.05 -1.97 -1.9  -1.82 -1.79 -1.71 -1.64 -1.6
 -1.53 -1.49 -1.45 -1.38 -1.34 -1.3  -1.23 -1.19 -1.15 -1.12 -1.08 -1.
 -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74
  0.78  0.82  0.85  0.89  0.93  0.97  1.04  1.08  1.12  1.15  1.23  1.26
  1.3   1.38  1.41  1.49  1.53  1.6   1.68  1.75  1.82  1.9   1.97  2.05
  2.16  2.27  2.38  2.53  2.72]",100,0.0,0,0,3,87620200300279618
57790,2,1,42.32633275858159,-79.74326805878822,139.32272,78677437.33980365,"[-2.35 -2.27 -2.16 -2.09 -2.01 -1.94 -1.86 -1.79 -1.75 -1.68 -1.6  -1.56
 -1.49 -1.45 -1.38 -1.34 -1.3  -1.23 -1.19 -1.15 -1.12 -1.08 -1.   -0.97
 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56 -0.52
 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74  0.78  0.82
  0.85  0.89  0.93  1.    1.04  1.08  1.12  1.19  1.23  1.26  1.34  1.38
  1.45  1.49  1.56  1.6   1.68  1.75  1.82  1.9   1.97  2.05  2.16  2.24
  2.35  2.5   2.61  2.76  2.98]",100,0.0,0,0,3,87620200300279628
57800,2,1,42.32340445061738,-79.73758398257263,139.1305,78677437.42244364,"[-2.35 -2.27 -2.2  -2.12 -2.05 -2.01 -1.94 -1.86 -1.82 -1.75 -1.68 -1.64
 -1.56 -1.53 -1.49 -1.41 -1.38 -1.34 -1.26 -1.23 -1.19 -1.15 -1.12 -1.04
 -1.   -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7
  0.74  0.78  0.82  0.85  0.89  0.93  1.    1.04  1.08  1.12  1.19  1.23
  1.26  1.34  1.38  1.45  1.49  1.56  1.6   1.68  1.75  1.82  1.9   2.01
  2.09  2.2   2.31  2.42  2.61]",100,0.0,0,0,3,87620200300279638
57810,2,1,42.32047510439174,-79.73189499604204,139.18962,78677437.50508365,"[-2.68 -2.57 -2.46 -2.35 -2.27 -2.16 -2.09 -2.01 -1.94 -1.86 -1.79 -1.71
 -1.64 -1.6  -1.53 -1.49 -1.41 -1.38 -1.3  -1.26 -1.23 -1.15 -1.12 -1.08
 -1.04 -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11
 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.22  0.26  0.29
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74  0.78
  0.82  0.89  0.93  0.97  1.    1.04  1.12  1.15  1.19  1.26  1.3   1.38
  1.41  1.49  1.56  1.6   1.68  1.75  1.82  1.9   1.97  2.09  2.16  2.27
  2.42  2.53  2.68  2.87  3.13]",100,0.0,0,0,3,87620200300279648
57820,2,1,42.31754620263085,-79.72620497898197,139.46143,78677437.58772364,"[-2.8  -2.68 -2.53 -2.42 -2.31 -2.24 -2.12 -2.05 -1.97 -1.9  -1.82 -1.75
 -1.68 -1.6  -1.56 -1.49 -1.45 -1.38 -1.34 -1.26 -1.23 -1.15 -1.12 -1.08
 -1.   -0.97 -0.93 -0.89 -0.85 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56
 -0.52 -0.48 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.07
 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.33  0.37
  0.41  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74  0.82  0.85  0.89
  0.93  0.97  1.04  1.08  1.12  1.19  1.23  1.3   1.34  1.38  1.45  1.53
  1.56  1.64  1.71  1.79  1.86  1.94  2.01  2.09  2.2   2.27  2.38  2.5
  2.65  2.8   2.98  3.17  3.47]",100,0.0,0,0,3,87620200300279658
57840,2,1,42.31169253909562,-79.71483049756183,139.19987,78677437.75300366,"[-2.98 -2.83 -2.72 -2.61 -2.5  -2.38 -2.27 -2.2  -2.12 -2.05 -1.97 -1.9
 -1.82 -1.75 -1.68 -1.64 -1.56 -1.53 -1.45 -1.41 -1.34 -1.3  -1.26 -1.19
 -1.15 -1.12 -1.04 -1.   -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.7  -0.67
 -0.63 -0.59 -0.56 -0.52 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.74  0.78
  0.82  0.85  0.89  0.97  1.    1.04  1.08  1.15  1.19  1.23  1.3   1.34
  1.41  1.45  1.53  1.6   1.68  1.71  1.79  1.86  1.97  2.05  2.16  2.27
  2.38  2.5   2.68  2.87  3.17]",100,0.0,0,0,3,87620200300279678
57860,2,1,42.30583938891933,-79.70345096731495,139.24762,78677437.91828366,"[-2.76 -2.65 -2.53 -2.42 -2.31 -2.24 -2.12 -2.05 -1.97 -1.9  -1.82 -1.75
 -1.71 -1.64 -1.56 -1.53 -1.45 -1.41 -1.34 -1.3  -1.26 -1.19 -1.15 -1.12
 -1.08 -1.   -0.97 -0.93 -0.89 -0.85 -0.82 -0.78 -0.7  -0.67 -0.63 -0.59
 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29
  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.7   0.74  0.78
  0.82  0.85  0.93  0.97  1.    1.04  1.12  1.15  1.19  1.26  1.3   1.38
  1.41  1.49  1.56  1.64  1.68  1.75  1.86  1.94  2.01  2.12  2.24  2.35
  2.46  2.61  2.8   3.02  3.28]",100,0.0,0,0,3,87620200300279698
57870,2,1,42.30291035950011,-79.6977599513078,139.31744,78677438.00094365,"[-3.06 -2.94 -2.8  -2.68 -2.53 -2.46 -2.35 -2.24 -2.16 -2.09 -2.01 -1.94
 -1.86 -1.79 -1.71 -1.64 -1.6  -1.53 -1.49 -1.41 -1.38 -1.3  -1.26 -1.19
 -1.15 -1.12 -1.04 -1.   -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.7  -0.67
 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.22 -0.18
 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.74
  0.78  0.82  0.85  0.89  0.97  1.    1.04  1.12  1.15  1.19  1.26  1.3
  1.38  1.45  1.49  1.56  1.64  1.71  1.79  1.86  1.97  2.05  2.16  2.27
  2.38  2.53  2.72  2.91  3.21]",100,0.0,0,0,3,87620200300279708
