,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,shot_number
55850,2,1,42.864458078140686,-78.850058754991,144.27591,45357843.0836841,"[-5.01 -4.53 -4.15 -3.85 -3.59 -3.37 -3.18 -2.99 -2.84 -2.69 -2.54 -2.43
 -2.32 -2.2  -2.09 -1.98 -1.91 -1.79 -1.72 -1.64 -1.53 -1.46 -1.38 -1.31
 -1.27 -1.19 -1.12 -1.04 -1.01 -0.93 -0.86 -0.82 -0.74 -0.67 -0.63 -0.56
 -0.52 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14 -0.07 -0.03  0.03  0.07
  0.14  0.18  0.22  0.29  0.33  0.41  0.44  0.52  0.56  0.63  0.67  0.74
  0.82  0.86  0.93  0.97  1.04  1.12  1.19  1.23  1.31  1.38  1.46  1.53
  1.61  1.68  1.76  1.83  1.91  2.02  2.09  2.2   2.28  2.39  2.5   2.62
  2.73  2.88  3.03  3.18  3.33  3.52  3.74  3.97  4.23  4.56  4.94  5.39
  5.88  6.36  6.92  7.64  8.65]",0,0.0,27810200300212851
55860,2,1,42.861585955921626,-78.84426144948463,143.52834,45357843.1663241,"[-5.54 -5.16 -4.83 -4.56 -4.34 -4.15 -3.97 -3.78 -3.63 -3.48 -3.33 -3.22
 -3.1  -2.99 -2.88 -2.77 -2.65 -2.54 -2.47 -2.39 -2.28 -2.2  -2.13 -2.05
 -1.98 -1.91 -1.83 -1.76 -1.68 -1.61 -1.57 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.19 -1.16 -1.08 -1.04 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.67 -0.63
 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.07
 -0.03  0.    0.03  0.07  0.14  0.18  0.22  0.26  0.33  0.37  0.41  0.44
  0.52  0.56  0.59  0.63  0.71  0.74  0.78  0.86  0.89  0.97  1.01  1.08
  1.12  1.19  1.27  1.34  1.38  1.46  1.53  1.64  1.72  1.83  1.91  2.02
  2.17  2.32  2.54  2.8   3.37]",0,27.0,27810200300212861
55870,2,1,42.858711470182016,-78.83845388344446,143.59674,45357843.2489641,"[-3.33 -3.03 -2.8  -2.62 -2.47 -2.32 -2.2  -2.09 -1.98 -1.91 -1.79 -1.72
 -1.64 -1.57 -1.49 -1.42 -1.38 -1.31 -1.23 -1.19 -1.12 -1.08 -1.01 -0.97
 -0.93 -0.86 -0.82 -0.78 -0.74 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.41
 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.14 -0.11 -0.03  0.    0.03  0.07
  0.11  0.14  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48  0.52  0.56
  0.63  0.67  0.71  0.74  0.82  0.86  0.89  0.97  1.01  1.08  1.12  1.19
  1.27  1.31  1.38  1.46  1.53  1.64  1.72  1.83  1.91  2.05  2.17  2.32
  2.5   2.73  3.03  3.44  4.    4.68  5.73  8.27  9.55 10.26 10.78 11.27
 11.68 12.09 12.54 13.07 13.7 ]",0,0.0,27810200300212871
55880,2,1,42.85583541638967,-78.83263883333863,141.93611,45357843.3316041,"[-2.5  -2.2  -1.98 -1.76 -1.53 -1.34 -1.19 -1.01 -0.86 -0.71 -0.59 -0.44
 -0.29 -0.18 -0.03  0.07  0.22  0.37  0.48  0.63  0.78  0.93  1.08  1.27
  1.46  1.64  1.87  2.13  2.43  2.77  3.14  3.55  4.    4.41  4.86  5.31
  5.76  6.25  6.7   7.19  7.6   8.01  8.35  8.68  8.98  9.28  9.55  9.81
 10.07 10.33 10.63 10.89 11.19 11.49 11.79 12.13 12.39 12.69 12.95 13.22
 13.44 13.67 13.89 14.12 14.34 14.56 14.75 14.98 15.16 15.35 15.54 15.73
 15.95 16.14 16.33 16.51 16.74 16.92 17.11 17.34 17.52 17.71 17.9  18.09
 18.27 18.46 18.68 18.87 19.06 19.28 19.47 19.7  19.92 20.15 20.37 20.63
 20.93 21.23 21.61 22.02 22.62]",0,4.0,27810200300212881
55890,2,1,42.85296025459418,-78.82682702304099,142.74925,45357843.4142531,"[-3.29 -3.03 -2.8  -2.62 -2.43 -2.28 -2.13 -2.02 -1.87 -1.76 -1.64 -1.57
 -1.46 -1.38 -1.27 -1.19 -1.12 -1.04 -0.97 -0.89 -0.82 -0.74 -0.67 -0.59
 -0.52 -0.44 -0.41 -0.33 -0.26 -0.18 -0.14 -0.07  0.    0.07  0.11  0.18
  0.26  0.33  0.37  0.44  0.52  0.59  0.67  0.74  0.82  0.89  0.97  1.04
  1.12  1.19  1.31  1.38  1.46  1.57  1.68  1.76  1.87  1.98  2.13  2.24
  2.35  2.5   2.62  2.77  2.92  3.07  3.22  3.37  3.48  3.63  3.78  3.93
  4.08  4.23  4.34  4.49  4.64  4.75  4.9   5.05  5.16  5.31  5.46  5.58
  5.73  5.88  6.03  6.17  6.32  6.47  6.66  6.81  7.    7.22  7.41  7.64
  7.9   8.16  8.46  8.83  9.32]",0,0.0,27810200300212891
55970,2,1,42.82970147329458,-78.77975088663885,156.9822,45357844.08368365,"[-3.25 -2.8  -2.47 -2.2  -1.98 -1.76 -1.61 -1.46 -1.31 -1.16 -1.04 -0.89
 -0.78 -0.67 -0.56 -0.44 -0.33 -0.22 -0.11  0.    0.11  0.18  0.29  0.41
  0.52  0.63  0.74  0.86  0.97  1.12  1.23  1.34  1.46  1.57  1.68  1.79
  1.87  1.98  2.09  2.17  2.28  2.35  2.43  2.54  2.62  2.69  2.77  2.84
  2.88  2.95  3.03  3.1   3.14  3.22  3.29  3.33  3.4   3.44  3.52  3.55
  3.63  3.67  3.7   3.78  3.82  3.89  3.93  4.    4.04  4.08  4.15  4.19
  4.26  4.3   4.38  4.41  4.49  4.53  4.6   4.64  4.71  4.75  4.83  4.9
  4.94  5.01  5.09  5.16  5.24  5.31  5.39  5.5   5.58  5.69  5.8   5.95
  6.1   6.25  6.51  6.81  7.52]",0,0.0,27810200300212971
55980,2,1,42.826828549917124,-78.77392587710283,152.26428,45357844.16632365,"[-3.85 -3.55 -3.25 -3.07 -2.88 -2.73 -2.58 -2.43 -2.32 -2.24 -2.13 -2.05
 -1.94 -1.87 -1.79 -1.76 -1.68 -1.61 -1.53 -1.49 -1.42 -1.38 -1.31 -1.27
 -1.23 -1.16 -1.12 -1.08 -1.01 -0.97 -0.93 -0.89 -0.86 -0.82 -0.78 -0.71
 -0.67 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.78  0.82  0.86  0.89  0.93  1.01  1.04  1.08  1.16  1.19
  1.27  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.91  1.98  2.09
  2.24  2.39  2.58  2.84  3.37]",0,0.0,27810200300212981
56020,2,1,42.815348397442044,-78.75071005571971,174.42296,45357844.49691265,"[-3.33 -3.14 -2.95 -2.8  -2.65 -2.54 -2.43 -2.32 -2.24 -2.13 -2.05 -1.98
 -1.91 -1.83 -1.76 -1.68 -1.61 -1.57 -1.49 -1.46 -1.38 -1.34 -1.27 -1.23
 -1.19 -1.12 -1.08 -1.04 -1.01 -0.93 -0.89 -0.86 -0.82 -0.78 -0.74 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.63  0.67  0.71
  0.74  0.78  0.82  0.89  0.93  0.97  1.01  1.08  1.12  1.16  1.23  1.27
  1.34  1.42  1.46  1.53  1.61  1.68  1.76  1.83  1.94  2.02  2.13  2.28
  2.43  2.58  2.8   3.1   3.52]",0,0.0,27810200300213021
56030,2,1,42.812478662425846,-78.74490831753891,183.91566,45357844.57957265,"[-3.59 -3.37 -3.18 -2.99 -2.84 -2.69 -2.58 -2.47 -2.35 -2.24 -2.13 -2.05
 -1.94 -1.87 -1.79 -1.72 -1.64 -1.57 -1.49 -1.46 -1.38 -1.31 -1.27 -1.19
 -1.16 -1.12 -1.04 -1.01 -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.71 -0.67
 -0.63 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.    0.03  0.07  0.11  0.14  0.18
  0.22  0.26  0.29  0.33  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63
  0.67  0.71  0.74  0.78  0.82  0.89  0.93  0.97  1.01  1.04  1.12  1.16
  1.19  1.27  1.31  1.38  1.42  1.49  1.57  1.64  1.72  1.79  1.91  1.98
  2.09  2.24  2.43  2.65  2.99]",0,4.0,27810200300213031
56080,2,1,42.79812606703771,-78.71600749042543,213.71158,45357844.9927792,"[-3.07 -2.62 -2.32 -2.09 -1.87 -1.72 -1.57 -1.42 -1.31 -1.19 -1.08 -0.97
 -0.89 -0.78 -0.71 -0.63 -0.52 -0.44 -0.37 -0.29 -0.22 -0.14 -0.07  0.
  0.07  0.18  0.26  0.33  0.41  0.48  0.56  0.67  0.74  0.82  0.93  1.04
  1.12  1.23  1.31  1.42  1.53  1.64  1.72  1.83  1.94  2.05  2.17  2.28
  2.39  2.54  2.65  2.8   2.95  3.1   3.25  3.44  3.63  3.85  4.08  4.34
  4.6   4.9   5.16  5.43  5.69  5.95  6.17  6.47  6.74  7.04  7.3   7.56
  7.86  8.16  8.46  8.87  9.28  9.73 10.18 10.63 11.04 11.46 11.79 12.09
 12.39 12.69 12.95 13.22 13.48 13.74 14.   14.27 14.49 14.75 15.01 15.31
 15.61 15.99 16.4  16.85 17.41]",0,96.0,27810200300213081
