,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Pasture/Hay,Planted/Cultivated,2,1,43.89549062916653,-76.21574329193302,41.853966,79780858.7640435,"[-5.18 -4.65 -4.28 -3.98 -3.72 -3.54 -3.35 -3.2  -3.05 -2.9  -2.79 -2.68
 -2.57 -2.45 -2.38 -2.27 -2.19 -2.12 -2.04 -1.97 -1.9  -1.82 -1.75 -1.67
 -1.6  -1.52 -1.45 -1.41 -1.34 -1.26 -1.22 -1.15 -1.11 -1.04 -0.96 -0.93
 -0.85 -0.81 -0.78 -0.7  -0.67 -0.59 -0.55 -0.48 -0.44 -0.4  -0.33 -0.29
 -0.22 -0.18 -0.14 -0.07 -0.03  0.    0.07  0.11  0.14  0.22  0.26  0.33
  0.37  0.4   0.48  0.52  0.59  0.63  0.67  0.74  0.78  0.85  0.89  0.96
  1.04  1.08  1.15  1.19  1.26  1.34  1.41  1.49  1.52  1.6   1.67  1.78
  1.86  1.93  2.01  2.12  2.23  2.34  2.45  2.57  2.72  2.9   3.09  3.31
  3.61  4.02  4.54  5.32  6.41]",0,0.0,7,0,3,89600200300211692
1,Woody Wetlands,Wetlands,2,1,43.86423770338058,-76.14960831882512,64.61081,79780859.68138304,"[-1.9  -1.41 -0.96 -0.63 -0.26  0.03  0.37  0.74  1.11  1.56  2.08  2.64
  3.24  3.76  4.21  4.65  5.03  5.4   5.73  6.03  6.33  6.63  6.89  7.19
  7.45  7.71  7.97  8.23  8.49  8.75  9.01  9.28  9.54  9.8  10.02 10.28
 10.47 10.69 10.88 11.1  11.29 11.44 11.62 11.81 11.96 12.15 12.29 12.48
 12.63 12.78 12.96 13.11 13.26 13.41 13.6  13.75 13.9  14.08 14.23 14.38
 14.53 14.72 14.87 15.01 15.16 15.31 15.46 15.61 15.8  15.95 16.1  16.24
 16.39 16.54 16.73 16.88 17.06 17.21 17.4  17.59 17.77 17.96 18.15 18.33
 18.56 18.78 19.   19.23 19.49 19.79 20.05 20.38 20.72 21.05 21.43 21.84
 22.25 22.73 23.25 23.89 24.82]",0,100.0,7,0,3,89600200300211802
2,Cultivated Crops,Planted/Cultivated,2,1,43.85845022951305,-76.1377876071438,72.41249,79780859.84670305,"[-4.02 -3.65 -3.35 -3.13 -2.9  -2.75 -2.6  -2.45 -2.34 -2.23 -2.16 -2.04
 -1.97 -1.9  -1.82 -1.75 -1.67 -1.6  -1.52 -1.49 -1.41 -1.37 -1.3  -1.26
 -1.19 -1.15 -1.11 -1.04 -1.   -0.96 -0.93 -0.85 -0.81 -0.78 -0.74 -0.7
 -0.67 -0.63 -0.55 -0.52 -0.48 -0.44 -0.4  -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.33  0.37  0.4   0.44  0.48  0.52  0.59  0.63  0.67  0.7
  0.74  0.78  0.81  0.89  0.93  0.96  1.    1.08  1.11  1.19  1.22  1.3
  1.34  1.41  1.45  1.52  1.6   1.67  1.75  1.86  1.93  2.04  2.16  2.27
  2.42  2.6   2.86  3.2   3.83]",0,7.0,7,0,3,89600200300211822
3,Woody Wetlands,Wetlands,2,1,43.79062858066871,-76.01565699248256,159.10167,79780861.59873316,"[-4.91 -4.54 -4.24 -4.02 -3.8  -3.65 -3.46 -3.31 -3.2  -3.09 -2.94 -2.86
 -2.75 -2.64 -2.57 -2.45 -2.38 -2.31 -2.23 -2.16 -2.08 -2.01 -1.93 -1.86
 -1.78 -1.71 -1.63 -1.56 -1.52 -1.45 -1.37 -1.3  -1.26 -1.19 -1.11 -1.08
 -1.   -0.96 -0.89 -0.81 -0.78 -0.7  -0.67 -0.59 -0.52 -0.48 -0.4  -0.37
 -0.29 -0.26 -0.18 -0.14 -0.07  0.    0.03  0.11  0.14  0.22  0.26  0.33
  0.37  0.44  0.52  0.55  0.63  0.67  0.74  0.81  0.85  0.93  0.96  1.04
  1.11  1.15  1.22  1.3   1.37  1.45  1.49  1.56  1.63  1.71  1.78  1.86
  1.97  2.04  2.12  2.23  2.31  2.42  2.53  2.64  2.75  2.9   3.05  3.24
  3.46  3.68  4.02  4.43  5.1 ]",0,0.0,7,0,3,89600200300212032
4,Developed Open Space,Developed,2,1,43.60808764943859,-75.6418288959889,538.49304,79780866.83843395,"[-5.14 -4.5  -3.98 -3.5  -2.98 -2.53 -2.04 -1.63 -1.3  -1.   -0.7  -0.44
 -0.18  0.07  0.37  0.63  0.89  1.11  1.34  1.52  1.71  1.86  2.01  2.16
  2.31  2.42  2.53  2.68  2.79  2.9   3.01  3.13  3.24  3.35  3.42  3.54
  3.65  3.72  3.83  3.91  3.98  4.09  4.17  4.24  4.32  4.43  4.5   4.58
  4.65  4.73  4.8   4.88  4.95  5.03  5.1   5.18  5.25  5.36  5.44  5.51
  5.59  5.66  5.77  5.85  5.96  6.03  6.14  6.22  6.33  6.44  6.55  6.67
  6.82  6.93  7.08  7.23  7.34  7.49  7.67  7.82  7.97  8.12  8.27  8.42
  8.6   8.75  8.9   9.09  9.28  9.46  9.65  9.87 10.06 10.24 10.43 10.65
 10.88 11.14 11.47 11.92 12.63]",0,95.0,7,0,3,89600200300212662
5,Deciduous Forest,Forest,2,1,43.60527214684421,-75.63589700475538,526.43994,79780866.9210825,"[-5.03 -4.17 -3.27 -2.68 -2.27 -1.93 -1.67 -1.45 -1.22 -1.04 -0.85 -0.67
 -0.52 -0.33 -0.18 -0.03  0.11  0.26  0.44  0.59  0.74  0.93  1.11  1.26
  1.45  1.67  1.86  2.12  2.38  2.68  3.05  3.46  3.87  4.28  4.65  4.95
  5.21  5.44  5.66  5.88  6.07  6.26  6.44  6.63  6.78  6.96  7.15  7.34
  7.52  7.71  7.9   8.12  8.31  8.49  8.68  8.87  9.05  9.24  9.42  9.61
  9.8   9.98 10.17 10.32 10.51 10.69 10.88 11.06 11.25 11.44 11.66 11.88
 12.15 12.44 12.78 13.08 13.41 13.71 13.97 14.27 14.53 14.79 15.01 15.24
 15.46 15.69 15.91 16.1  16.32 16.54 16.73 16.99 17.21 17.47 17.74 18.07
 18.37 18.7  19.08 19.49 20.31]",0,100.0,7,0,3,89600200300212672
6,Deciduous Forest,Forest,2,1,43.596537996769456,-75.61750026673451,492.89902,79780867.1772665,"[-3.57 -3.09 -2.75 -2.45 -2.23 -2.01 -1.78 -1.6  -1.41 -1.22 -1.08 -0.93
 -0.78 -0.63 -0.52 -0.37 -0.26 -0.11  0.    0.11  0.26  0.37  0.52  0.63
  0.78  0.93  1.08  1.22  1.37  1.56  1.71  1.9   2.08  2.31  2.53  2.79
  3.09  3.39  3.68  3.95  4.17  4.39  4.62  4.88  5.1   5.32  5.55  5.81
  6.11  6.48  6.85  7.19  7.49  7.75  8.01  8.27  8.57  8.87  9.16  9.5
  9.87 10.36 10.88 11.33 11.66 12.   12.26 12.56 12.82 13.08 13.34 13.56
 13.79 14.01 14.23 14.49 14.72 15.01 15.31 15.57 15.87 16.13 16.36 16.54
 16.73 16.88 17.06 17.21 17.36 17.55 17.74 17.92 18.15 18.37 18.67 18.93
 19.23 19.52 19.86 20.27 20.75]",0,100.0,7,0,3,89600200300212702
7,Deciduous Forest,Forest,2,1,43.59372553184309,-75.61157376776528,487.22256,79780867.2599065,"[-4.24 -3.65 -3.05 -2.08 -0.89  0.    0.96  1.93  2.57  3.09  3.5   3.83
  4.13  4.39  4.69  4.95  5.18  5.44  5.62  5.85  6.03  6.22  6.41  6.59
  6.78  6.96  7.15  7.3   7.49  7.64  7.78  7.93  8.08  8.23  8.38  8.49
  8.64  8.79  8.94  9.05  9.2   9.31  9.46  9.57  9.72  9.83  9.95 10.1
 10.21 10.32 10.43 10.54 10.65 10.77 10.88 10.95 11.06 11.18 11.29 11.4
 11.47 11.59 11.7  11.81 11.92 12.03 12.15 12.29 12.41 12.52 12.67 12.78
 12.89 13.04 13.15 13.3  13.41 13.56 13.71 13.82 13.97 14.12 14.31 14.46
 14.64 14.83 15.05 15.28 15.5  15.76 15.98 16.21 16.39 16.62 16.88 17.14
 17.44 17.81 18.22 18.74 19.56]",0,85.0,7,0,3,89600200300212712
8,Deciduous Forest,Forest,2,1,43.59092357909678,-75.60567668987794,503.94138,79780867.3425465,"[-5.92 -5.51 -5.18 -4.88 -4.62 -4.36 -4.17 -3.98 -3.8  -3.65 -3.5  -3.35
 -3.2  -3.09 -2.94 -2.83 -2.72 -2.64 -2.53 -2.42 -2.34 -2.23 -2.16 -2.04
 -1.97 -1.9  -1.82 -1.71 -1.63 -1.56 -1.49 -1.41 -1.34 -1.26 -1.22 -1.15
 -1.08 -1.   -0.93 -0.85 -0.81 -0.74 -0.67 -0.59 -0.55 -0.48 -0.4  -0.37
 -0.29 -0.22 -0.18 -0.11 -0.03  0.    0.07  0.14  0.18  0.26  0.33  0.37
  0.44  0.52  0.55  0.63  0.7   0.78  0.81  0.89  0.96  1.04  1.11  1.19
  1.26  1.34  1.41  1.49  1.56  1.63  1.75  1.82  1.93  2.01  2.12  2.23
  2.34  2.45  2.57  2.68  2.83  2.98  3.13  3.31  3.5   3.68  3.95  4.17
  4.47  4.8   5.21  5.77  6.55]",0,96.0,7,0,3,89600200300212722
9,Deciduous Forest,Forest,2,1,43.50586621642261,-75.42569438646575,503.0265,79780869.8549646,"[-6.11 -5.85 -5.62 -5.4  -5.21 -5.03 -4.84 -4.65 -4.43 -4.17 -3.91 -3.65
 -3.35 -3.05 -2.72 -2.42 -2.12 -1.86 -1.67 -1.49 -1.3  -1.11 -0.96 -0.81
 -0.67 -0.55 -0.4  -0.26 -0.14  0.    0.14  0.26  0.4   0.55  0.7   0.81
  0.96  1.11  1.22  1.37  1.49  1.6   1.71  1.82  1.93  2.04  2.16  2.27
  2.38  2.45  2.57  2.68  2.75  2.86  2.98  3.05  3.16  3.27  3.35  3.46
  3.57  3.65  3.76  3.83  3.95  4.02  4.13  4.21  4.28  4.39  4.47  4.58
  4.65  4.77  4.84  4.91  5.03  5.1   5.21  5.29  5.36  5.47  5.55  5.66
  5.73  5.85  5.96  6.07  6.18  6.33  6.48  6.63  6.82  7.    7.19  7.37
  7.56  7.71  7.9   8.08  8.34]",0,95.0,7,0,3,89600200300213022
