,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Pasture/Hay,Planted/Cultivated,2,1,44.26592848497937,-76.15763002776244,47.614937,80800580.36535035,"[-2.65 -2.5  -2.31 -2.2  -2.05 -1.94 -1.86 -1.75 -1.68 -1.56 -1.49 -1.41
 -1.34 -1.26 -1.19 -1.15 -1.08 -1.   -0.97 -0.89 -0.85 -0.78 -0.74 -0.67
 -0.63 -0.59 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14 -0.11
 -0.03  0.    0.03  0.07  0.14  0.18  0.22  0.29  0.33  0.37  0.44  0.48
  0.52  0.59  0.63  0.7   0.74  0.82  0.85  0.93  0.97  1.04  1.12  1.19
  1.26  1.34  1.41  1.49  1.56  1.68  1.79  1.9   2.01  2.12  2.27  2.46
  2.65  2.83  3.09  3.36  3.62  3.92  4.25  4.63  5.    5.37  5.75  6.16
  6.53  6.94  7.35  7.72  8.1   8.43  8.77  9.03  9.33  9.59  9.85 10.11
 10.38 10.64 10.94 11.27 11.64]",0,0.0,7,0,3,91430200300212400
1,Deciduous Forest,Forest,2,1,44.263222343442514,-76.1515285429987,72.42858,80800580.44799586,"[-3.21 -2.09 -1.26 -0.63  0.    0.59  1.15  1.64  2.05  2.42  2.76  3.13
  3.5   3.88  4.29  4.63  5.    5.3   5.6   5.86  6.12  6.34  6.53  6.72
  6.9   7.09  7.28  7.46  7.61  7.8   7.99  8.13  8.32  8.51  8.7   8.84
  8.99  9.18  9.29  9.44  9.59  9.74  9.85 10.   10.11 10.26 10.38 10.52
 10.64 10.79 10.9  11.05 11.16 11.27 11.42 11.53 11.64 11.76 11.87 11.98
 12.09 12.2  12.28 12.39 12.5  12.62 12.73 12.8  12.91 13.03 13.14 13.25
 13.36 13.47 13.59 13.7  13.81 13.92 14.03 14.15 14.26 14.41 14.52 14.63
 14.78 14.89 15.04 15.19 15.34 15.53 15.68 15.86 16.05 16.24 16.42 16.65
 16.87 17.13 17.43 17.84 18.78]",0,100.0,7,0,3,91430200300212410
2,Deciduous Forest,Forest,2,1,44.26053935880256,-76.14546884752158,44.37802,80800580.53063585,"[-3.09 -2.09 -1.04 -0.22  0.56  1.86  3.47  5.15  6.75  7.72  8.51  9.22
  9.78 10.45 11.31 12.09 12.69 13.21 13.66 14.07 14.41 14.78 15.15 15.49
 15.86 16.2  16.54 16.83 17.1  17.4  17.62 17.88 18.07 18.29 18.48 18.66
 18.81 19.   19.19 19.34 19.52 19.71 19.9  20.08 20.31 20.53 20.79 21.02
 21.28 21.54 21.8  22.03 22.25 22.47 22.7  22.92 23.15 23.33 23.52 23.71
 23.89 24.04 24.23 24.38 24.53 24.68 24.79 24.94 25.05 25.2  25.31 25.42
 25.54 25.68 25.8  25.91 26.02 26.13 26.28 26.39 26.51 26.66 26.8  26.95
 27.1  27.25 27.4  27.55 27.7  27.89 28.04 28.22 28.37 28.56 28.75 28.93
 29.16 29.42 29.75 30.2  31.21]",0,100.0,7,0,3,91430200300212420
3,Mixed Forest,Forest,2,1,44.25784080941779,-76.1393796252127,46.906757,80800580.61327586,"[-6.9  -5.97 -5.26 -4.59 -4.06 -3.65 -3.36 -3.09 -2.91 -2.72 -2.53 -2.42
 -2.27 -2.16 -2.05 -1.97 -1.86 -1.79 -1.68 -1.6  -1.53 -1.45 -1.38 -1.34
 -1.26 -1.19 -1.12 -1.08 -1.   -0.97 -0.89 -0.85 -0.78 -0.74 -0.7  -0.63
 -0.59 -0.52 -0.48 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07
  0.    0.03  0.07  0.11  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.52
  0.56  0.59  0.67  0.7   0.78  0.82  0.85  0.93  0.97  1.04  1.12  1.15
  1.23  1.3   1.34  1.41  1.49  1.56  1.64  1.71  1.82  1.9   2.01  2.12
  2.24  2.38  2.53  2.68  2.91  3.17  3.5   3.95  4.63  5.67  7.57  9.11
 10.38 11.83 13.55 14.56 15.53]",0,87.0,7,0,3,91430200300212430
4,Developed Open Space,Developed,2,1,44.25243916391469,-76.12720143000375,51.1333,80800580.77855586,"[-5.63 -4.51 -3.54 -2.91 -2.35 -1.86 -1.38 -0.93 -0.52 -0.11  0.29  0.74
  1.19  1.64  2.09  2.53  3.06  3.73  4.4   4.89  5.26  5.6   5.86  6.12
  6.34  6.57  6.79  7.01  7.24  7.46  7.69  7.87  8.06  8.25  8.43  8.58
  8.77  8.92  9.03  9.18  9.29  9.44  9.55  9.67  9.78  9.89 10.   10.11
 10.19 10.3  10.41 10.52 10.64 10.75 10.86 10.94 11.05 11.16 11.27 11.35
 11.46 11.53 11.64 11.76 11.83 11.94 12.02 12.13 12.2  12.32 12.39 12.5
 12.62 12.69 12.8  12.91 13.03 13.14 13.25 13.36 13.47 13.62 13.74 13.89
 14.03 14.18 14.37 14.56 14.74 14.93 15.15 15.38 15.6  15.86 16.13 16.42
 16.76 17.13 17.58 18.1  19.11]",0,100.0,7,0,3,91430200300212450
5,Open Water,Water,2,1,44.24974737131345,-76.12112821071157,39.92093,80800580.86119585,"[-2.27 -2.2  -2.12 -2.05 -1.97 -1.9  -1.82 -1.75 -1.71 -1.64 -1.6  -1.53
 -1.49 -1.41 -1.38 -1.34 -1.3  -1.23 -1.19 -1.15 -1.12 -1.08 -1.   -0.97
 -0.93 -0.89 -0.85 -0.82 -0.78 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56 -0.52
 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.18 -0.18 -0.14
 -0.11 -0.07 -0.03  0.    0.03  0.07  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67
  0.7   0.74  0.78  0.82  0.85  0.93  0.97  1.    1.04  1.08  1.12  1.19
  1.23  1.26  1.34  1.38  1.45  1.49  1.56  1.64  1.71  1.79  1.86  1.94
  2.05  2.16  2.27  2.42  2.61]",100,0.0,7,0,3,91430200300212460
6,Open Water,Water,2,1,44.238708609791885,-76.09621175524401,39.692276,80800581.20002985,"[-3.09 -2.83 -2.61 -2.42 -2.27 -2.12 -2.01 -1.9  -1.79 -1.71 -1.64 -1.56
 -1.49 -1.41 -1.34 -1.3  -1.23 -1.19 -1.12 -1.08 -1.04 -0.97 -0.93 -0.89
 -0.85 -0.82 -0.78 -0.74 -0.7  -0.63 -0.59 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03
  0.    0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26  0.29  0.29  0.33
  0.37  0.41  0.44  0.48  0.52  0.56  0.59  0.63  0.67  0.7   0.74  0.78
  0.82  0.85  0.89  0.97  1.    1.04  1.08  1.12  1.19  1.23  1.26  1.34
  1.38  1.45  1.53  1.56  1.64  1.71  1.79  1.86  1.94  2.01  2.12  2.2
  2.35  2.46  2.65  2.87  3.21]",100,0.0,7,0,3,91430200300212500
7,Developed High Intensity,Developed,2,1,44.23601787501056,-76.09013441660233,40.99063,80800581.28268985,"[-3.21 -2.98 -2.76 -2.57 -2.38 -2.24 -2.09 -1.97 -1.86 -1.75 -1.64 -1.56
 -1.45 -1.38 -1.3  -1.23 -1.15 -1.08 -1.04 -0.97 -0.93 -0.85 -0.78 -0.74
 -0.7  -0.63 -0.59 -0.52 -0.48 -0.44 -0.37 -0.33 -0.29 -0.22 -0.18 -0.14
 -0.07 -0.03  0.    0.03  0.11  0.14  0.18  0.26  0.29  0.33  0.41  0.44
  0.48  0.56  0.59  0.63  0.7   0.74  0.82  0.85  0.93  0.97  1.04  1.08
  1.15  1.23  1.26  1.34  1.41  1.49  1.56  1.64  1.71  1.79  1.86  1.97
  2.05  2.16  2.27  2.38  2.5   2.65  2.83  3.02  3.21  3.5   3.84  4.21
  4.63  5.    5.33  5.63  5.89  6.08  6.27  6.45  6.6   6.75  6.9   7.05
  7.2   7.35  7.54  7.72  7.95]",25,0.0,7,75,3,91430200300212510
8,Developed Medium Intensity,Developed,2,1,44.23332602111366,-76.08405321492828,47.362087,80800581.36534984,"[-5.78 -5.07 -4.59 -4.18 -3.8  -3.5  -3.24 -2.98 -2.8  -2.61 -2.42 -2.31
 -2.16 -2.05 -1.94 -1.82 -1.75 -1.68 -1.6  -1.53 -1.45 -1.38 -1.3  -1.23
 -1.19 -1.12 -1.04 -1.   -0.93 -0.89 -0.85 -0.78 -0.74 -0.7  -0.63 -0.59
 -0.56 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14 -0.07 -0.03
  0.    0.03  0.07  0.14  0.18  0.22  0.26  0.29  0.37  0.41  0.44  0.48
  0.56  0.59  0.63  0.7   0.74  0.78  0.85  0.89  0.97  1.    1.08  1.12
  1.19  1.23  1.3   1.38  1.45  1.49  1.56  1.64  1.75  1.82  1.9   2.01
  2.09  2.2   2.31  2.42  2.57  2.68  2.83  3.02  3.17  3.36  3.54  3.77
  4.03  4.33  4.74  5.26  6.16]",0,0.0,7,38,3,91430200300212520
9,Developed Open Space,Developed,2,1,44.23063525127212,-76.0779737421738,53.572735,80800581.4479954,"[-3.8  -3.47 -3.21 -3.02 -2.83 -2.68 -2.57 -2.46 -2.35 -2.24 -2.16 -2.05
 -1.97 -1.9  -1.82 -1.75 -1.68 -1.6  -1.56 -1.49 -1.45 -1.38 -1.34 -1.26
 -1.23 -1.15 -1.12 -1.08 -1.   -0.97 -0.93 -0.89 -0.82 -0.78 -0.74 -0.7
 -0.67 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.03  0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.41  0.44  0.48  0.56  0.59  0.63  0.67  0.7   0.74
  0.82  0.85  0.89  0.93  1.    1.04  1.08  1.15  1.19  1.26  1.3   1.38
  1.41  1.49  1.56  1.64  1.71  1.79  1.86  1.94  2.05  2.12  2.27  2.38
  2.53  2.72  2.94  3.24  3.84]",0,0.0,7,39,3,91430200300212530
