,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Deciduous Forest,Forest,2,1,41.999934898454434,-75.76851688828725,319.82602,79590444.61395016,"[-4.8  -3.72 -2.79 -1.67 -0.74 -0.11  0.44  1.04  1.67  2.23  2.75  3.24
  3.72  4.17  4.54  4.88  5.17  5.47  5.77  6.03  6.29  6.59  6.85  7.15
  7.41  7.74  8.04  8.34  8.64  8.94  9.2   9.46  9.72  9.98 10.28 10.54
 10.8  11.06 11.32 11.58 11.8  12.03 12.29 12.55 12.81 13.11 13.41 13.74
 14.04 14.3  14.6  14.9  15.2  15.49 15.79 16.09 16.42 16.69 16.98 17.24
 17.54 17.8  18.06 18.36 18.59 18.85 19.07 19.29 19.52 19.7  19.93 20.11
 20.3  20.49 20.67 20.86 21.08 21.27 21.49 21.75 21.98 22.24 22.5  22.76
 23.02 23.28 23.54 23.84 24.14 24.51 24.88 25.25 25.63 26.07 26.56 27.12
 27.68 28.27 28.87 29.58 30.54]",0,100.0,7,0,3,89260200200275535
1,Developed Low Intensity,Developed,2,1,42.00291610768939,-75.76276926763421,229.95634,79590444.69659017,"[-5.36 -4.8  -4.39 -4.06 -3.76 -3.5  -3.27 -3.09 -2.9  -2.75 -2.6  -2.49
 -2.38 -2.27 -2.16 -2.08 -1.97 -1.9  -1.82 -1.75 -1.67 -1.6  -1.52 -1.49
 -1.41 -1.34 -1.3  -1.22 -1.19 -1.11 -1.08 -1.   -0.96 -0.93 -0.85 -0.81
 -0.78 -0.7  -0.67 -0.63 -0.59 -0.55 -0.48 -0.44 -0.4  -0.37 -0.33 -0.29
 -0.22 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22
  0.26  0.29  0.37  0.4   0.44  0.48  0.52  0.59  0.63  0.67  0.7   0.78
  0.81  0.85  0.93  0.96  1.    1.08  1.11  1.19  1.22  1.3   1.37  1.45
  1.49  1.56  1.63  1.71  1.82  1.9   2.01  2.12  2.23  2.34  2.49  2.68
  2.86  3.12  3.46  3.98  4.95]",0,0.0,7,0,3,89260200200275545
2,Mixed Forest,Forest,2,1,42.005834104034285,-75.757120098752,240.03209,79590444.77924217,"[-4.06 -3.65 -3.31 -3.09 -2.86 -2.68 -2.53 -2.42 -2.27 -2.16 -2.04 -1.97
 -1.86 -1.78 -1.71 -1.6  -1.52 -1.45 -1.37 -1.34 -1.26 -1.19 -1.11 -1.08
 -1.   -0.96 -0.89 -0.81 -0.78 -0.7  -0.67 -0.63 -0.55 -0.52 -0.44 -0.4
 -0.37 -0.29 -0.26 -0.22 -0.14 -0.11 -0.03  0.    0.03  0.11  0.14  0.18
  0.26  0.29  0.33  0.4   0.44  0.52  0.55  0.59  0.67  0.7   0.78  0.81
  0.89  0.93  1.    1.08  1.11  1.19  1.26  1.3   1.37  1.45  1.52  1.6
  1.67  1.75  1.82  1.93  2.01  2.12  2.19  2.3   2.42  2.53  2.64  2.79
  2.9   3.05  3.2   3.35  3.53  3.72  3.91  4.13  4.32  4.58  4.84  5.1
  5.43  5.81  6.25  6.85  7.74]",0,0.0,7,0,3,89260200200275555
3,Pasture/Hay,Planted/Cultivated,2,1,42.00872700163698,-75.75151613896199,295.8181,79590444.86190216,"[-3.87 -3.46 -3.12 -2.9  -2.68 -2.53 -2.38 -2.23 -2.12 -2.01 -1.9  -1.82
 -1.71 -1.63 -1.56 -1.49 -1.41 -1.34 -1.26 -1.19 -1.15 -1.08 -1.   -0.96
 -0.89 -0.85 -0.78 -0.74 -0.67 -0.63 -0.59 -0.52 -0.48 -0.4  -0.37 -0.33
 -0.26 -0.22 -0.18 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.22  0.26
  0.29  0.37  0.4   0.44  0.52  0.55  0.63  0.67  0.74  0.78  0.85  0.89
  0.96  1.04  1.08  1.15  1.22  1.3   1.37  1.45  1.52  1.6   1.71  1.78
  1.9   2.01  2.12  2.27  2.42  2.57  2.79  3.01  3.27  3.65  4.09  4.69
  5.51  6.63  7.6   8.34  8.97  9.64 10.43 11.32 12.18 12.92 13.63 14.38
 15.16 15.83 16.5  17.17 18.1 ]",0,0.0,7,0,3,89260200200275565
4,Mixed Forest,Forest,2,1,42.01158775578193,-75.74596540231977,405.2333,79590444.94456217,"[-3.72 -2.64 -1.78 -0.96 -0.14  0.63  1.63  3.09  4.35  5.66  6.96  7.97
  8.86  9.64 10.31 10.87 11.47 12.21 12.89 13.44 13.85 14.19 14.49 14.75
 15.01 15.27 15.53 15.75 16.01 16.28 16.5  16.72 16.91 17.1  17.28 17.47
 17.62 17.8  17.95 18.1  18.25 18.4  18.55 18.7  18.81 18.96 19.07 19.18
 19.29 19.4  19.52 19.63 19.7  19.81 19.93 20.04 20.11 20.22 20.34 20.45
 20.56 20.67 20.78 20.9  21.01 21.12 21.23 21.34 21.45 21.57 21.68 21.79
 21.9  22.01 22.12 22.24 22.35 22.5  22.61 22.76 22.87 23.02 23.17 23.32
 23.5  23.65 23.84 24.02 24.25 24.47 24.7  24.96 25.25 25.51 25.81 26.11
 26.45 26.82 27.3  27.97 29.13]",0,100.0,7,0,3,89260200200275575
5,Deciduous Forest,Forest,2,1,42.01451114609558,-75.74031658118332,413.94034,79590445.02720577,"[-3.46 -2.45 -1.52 -0.74 -0.22  0.26  0.81  1.49  2.12  2.79  3.35  3.76
  4.13  4.43  4.76  5.02  5.32  5.55  5.81  6.03  6.25  6.48  6.7   6.92
  7.11  7.3   7.48  7.63  7.78  7.93  8.08  8.23  8.38  8.53  8.64  8.79
  8.94  9.05  9.2   9.31  9.42  9.57  9.68  9.79  9.94 10.05 10.17 10.28
 10.43 10.54 10.65 10.8  10.91 11.02 11.17 11.32 11.43 11.58 11.73 11.88
 12.07 12.21 12.4  12.59 12.77 12.96 13.15 13.3  13.48 13.67 13.82 13.97
 14.11 14.26 14.41 14.52 14.67 14.82 14.97 15.08 15.23 15.42 15.57 15.75
 15.9  16.09 16.28 16.5  16.69 16.87 17.1  17.36 17.62 17.95 18.32 18.81
 19.4  20.04 20.78 21.53 22.5 ]",0,100.0,7,0,3,89260200200275585
6,Developed Open Space,Developed,2,1,42.01748844179582,-75.73458054730162,333.7338,79590445.10984577,"[-0.67 -0.18  0.29  0.78  1.3   1.82  2.3   2.71  3.12  3.46  3.72  3.98
  4.2   4.43  4.61  4.8   4.99  5.14  5.29  5.43  5.58  5.73  5.92  6.07
  6.22  6.37  6.51  6.7   6.85  7.04  7.22  7.41  7.6   7.78  8.    8.19
  8.41  8.64  8.9   9.12  9.38  9.64  9.9  10.2  10.54 10.87 11.25 11.66
 12.1  12.55 13.03 13.48 13.89 14.3  14.67 15.05 15.42 15.79 16.16 16.5
 16.83 17.13 17.43 17.73 18.03 18.29 18.55 18.81 19.07 19.33 19.59 19.81
 20.08 20.3  20.56 20.82 21.04 21.31 21.57 21.83 22.05 22.31 22.53 22.76
 22.98 23.21 23.43 23.65 23.88 24.14 24.36 24.62 24.92 25.22 25.51 25.85
 26.19 26.56 26.97 27.45 28.2 ]",0,47.0,7,0,3,89260200200275595
7,Woody Wetlands,Wetlands,2,1,42.020431017624325,-75.72889784247783,306.3413,79590445.19248576,"[-4.28 -3.39 -2.75 -2.3  -1.93 -1.6  -1.3  -1.04 -0.78 -0.55 -0.37 -0.14
  0.07  0.26  0.48  0.7   0.96  1.22  1.52  1.78  2.08  2.38  2.68  3.01
  3.39  3.83  4.32  4.91  5.58  6.18  6.7   7.22  7.97  8.75  9.31  9.79
 10.24 10.76 11.25 11.69 12.1  12.44 12.77 13.11 13.41 13.67 13.93 14.15
 14.38 14.6  14.79 14.97 15.16 15.34 15.53 15.68 15.87 16.01 16.16 16.35
 16.5  16.65 16.8  16.95 17.1  17.24 17.39 17.54 17.69 17.8  17.95 18.1
 18.25 18.4  18.55 18.7  18.85 19.   19.14 19.29 19.44 19.63 19.78 19.93
 20.08 20.26 20.41 20.56 20.75 20.9  21.04 21.23 21.42 21.6  21.79 22.01
 22.27 22.57 22.94 23.43 24.32]",0,0.0,7,0,3,89260200200275605
8,Deciduous Forest,Forest,2,1,42.023566694844185,-75.72280707188683,436.49387,79590445.28338976,"[-3.76 -3.27 -2.94 -2.64 -2.42 -2.23 -2.08 -1.93 -1.78 -1.67 -1.56 -1.45
 -1.34 -1.22 -1.11 -1.04 -0.96 -0.85 -0.78 -0.7  -0.59 -0.52 -0.44 -0.37
 -0.29 -0.22 -0.14 -0.07  0.    0.11  0.18  0.26  0.33  0.4   0.48  0.55
  0.67  0.74  0.81  0.89  1.    1.08  1.19  1.3   1.41  1.49  1.6   1.75
  1.86  2.01  2.16  2.3   2.45  2.64  2.83  3.01  3.24  3.46  3.68  3.91
  4.13  4.35  4.58  4.8   5.02  5.25  5.43  5.66  5.88  6.07  6.29  6.48
  6.66  6.89  7.07  7.26  7.48  7.67  7.89  8.12  8.34  8.56  8.82  9.09
  9.35  9.64  9.98 10.31 10.72 11.13 11.62 12.07 12.59 13.11 13.7  14.41
 15.16 15.94 16.72 17.65 18.73]",0,53.0,7,0,3,89260200200275615
9,Mixed Forest,Forest,2,1,42.02649204849202,-75.71715762020764,441.40378,79590445.36602977,"[-3.68 -2.53 -1.26  0.07  1.37  2.68  3.57  4.28  4.91  5.51  6.07  6.55
  6.92  7.26  7.56  7.86  8.12  8.41  8.71  9.01  9.27  9.57  9.83 10.09
 10.31 10.54 10.76 10.95 11.13 11.32 11.47 11.66 11.8  11.95 12.1  12.25
 12.4  12.51 12.66 12.77 12.89 13.   13.11 13.22 13.33 13.41 13.52 13.63
 13.74 13.82 13.93 14.04 14.11 14.23 14.3  14.41 14.49 14.6  14.71 14.79
 14.9  14.97 15.08 15.16 15.27 15.38 15.46 15.57 15.68 15.75 15.87 15.98
 16.05 16.16 16.28 16.39 16.5  16.57 16.69 16.83 16.95 17.06 17.17 17.28
 17.39 17.54 17.65 17.77 17.91 18.03 18.18 18.29 18.44 18.62 18.77 19.
 19.22 19.48 19.85 20.41 21.45]",0,100.0,7,0,3,89260200200275625
