,Class,Group,beam,channel,lat_lowestmode,lon_lowestmode,elev_lowestmode,delta_time,rh,land_cover_data/landsat_water_persistence,land_cover_data/landsat_treecover,land_cover_data/region_class,land_cover_data/urban_proportion,land_cover_data/urban_focal_window_size,shot_number
0,Developed Open Space,Developed,2,1,42.00108463040962,-79.6271365108681,411.9961,82566377.76423985,"[-1.19 -0.93 -0.67 -0.41 -0.18  0.03  0.29  0.56  0.78  1.08  1.38  1.75
  2.12  2.57  3.02  3.47  3.88  4.29  4.7   5.04  5.38  5.64  5.94  6.2
  6.46  6.68  6.94  7.21  7.43  7.69  7.92  8.14  8.36  8.59  8.81  9.
  9.19  9.37  9.56  9.71  9.9  10.05 10.2  10.34 10.49 10.64 10.79 10.9
 11.05 11.17 11.32 11.43 11.58 11.69 11.8  11.91 12.06 12.18 12.29 12.4
 12.51 12.66 12.77 12.89 13.   13.15 13.26 13.37 13.52 13.63 13.78 13.93
 14.04 14.19 14.34 14.49 14.64 14.79 14.98 15.13 15.31 15.5  15.69 15.87
 16.06 16.29 16.51 16.77 17.07 17.37 17.74 18.12 18.53 18.94 19.35 19.76
 20.21 20.69 21.14 21.67 22.23]",0,0.0,7,0,3,94600200200276321
1,Evergreen Forest,Forest,2,1,42.00404378283059,-79.62150505075188,403.24042,82566377.84687985,"[-2.09 -1.6  -1.15 -0.7  -0.22  0.26  0.74  1.34  2.01  2.98  4.78  5.64
  6.35  7.13  7.99  8.59  9.04  9.52 10.05 10.57 11.02 11.39 11.73 12.06
 12.44 12.81 13.18 13.52 13.86 14.19 14.53 14.87 15.13 15.35 15.58 15.76
 15.95 16.1  16.25 16.4  16.51 16.66 16.77 16.88 17.   17.11 17.22 17.29
 17.41 17.52 17.59 17.7  17.82 17.89 18.   18.08 18.19 18.3  18.38 18.49
 18.56 18.68 18.75 18.83 18.94 19.01 19.09 19.2  19.27 19.35 19.46 19.54
 19.61 19.69 19.8  19.87 19.95 20.06 20.13 20.25 20.32 20.43 20.54 20.62
 20.73 20.84 20.96 21.1  21.22 21.37 21.48 21.63 21.81 21.96 22.15 22.34
 22.56 22.86 23.2  23.76 24.54]",0,97.0,7,0,3,94600200200276331
2,Mixed Forest,Forest,2,1,42.00700102093718,-79.61588038700118,403.38098,82566377.92951985,"[-4.1  -3.81 -3.51 -3.25 -3.06 -2.83 -2.69 -2.54 -2.39 -2.27 -2.12 -2.01
 -1.94 -1.83 -1.71 -1.64 -1.56 -1.49 -1.41 -1.3  -1.27 -1.19 -1.12 -1.04
 -0.97 -0.89 -0.85 -0.78 -0.7  -0.67 -0.59 -0.56 -0.48 -0.44 -0.37 -0.33
 -0.26 -0.22 -0.14 -0.11 -0.03  0.    0.07  0.11  0.18  0.26  0.29  0.37
  0.41  0.48  0.52  0.59  0.67  0.7   0.78  0.85  0.89  0.97  1.04  1.12
  1.19  1.27  1.34  1.41  1.53  1.6   1.71  1.79  1.9   2.05  2.16  2.31
  2.5   2.69  2.91  3.17  3.54  4.07  5.04  6.31  7.24  8.07  8.96  9.93
 10.94 11.91 12.85 13.6  14.19 14.72 15.2  15.72 16.21 16.7  17.22 17.74
 18.27 18.75 19.24 19.76 20.4 ]",0,50.0,7,0,3,94600200200276341
3,Pasture/Hay,Planted/Cultivated,2,1,42.00994435022877,-79.61029393816632,451.3366,82566378.01215985,"[-3.73 -3.47 -3.25 -3.06 -2.87 -2.72 -2.61 -2.5  -2.39 -2.27 -2.2  -2.09
 -2.01 -1.94 -1.86 -1.79 -1.71 -1.64 -1.56 -1.53 -1.45 -1.38 -1.34 -1.27
 -1.23 -1.15 -1.12 -1.04 -1.   -0.97 -0.89 -0.85 -0.82 -0.78 -0.7  -0.67
 -0.63 -0.59 -0.52 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22 -0.18 -0.14
 -0.11 -0.03  0.    0.03  0.07  0.11  0.14  0.22  0.26  0.29  0.33  0.37
  0.44  0.48  0.52  0.56  0.59  0.67  0.7   0.74  0.82  0.85  0.89  0.97
  1.    1.04  1.12  1.15  1.23  1.27  1.34  1.41  1.45  1.53  1.6   1.68
  1.71  1.79  1.9   1.98  2.05  2.16  2.24  2.35  2.46  2.57  2.72  2.87
  3.06  3.28  3.54  3.92  4.44]",0,0.0,7,0,3,94600200200276351
4,Mixed Forest,Forest,2,1,42.01319636263272,-79.60407714735801,428.56958,82566378.10306385,"[-4.03 -3.43 -3.06 -2.8  -2.61 -2.42 -2.27 -2.12 -2.01 -1.9  -1.83 -1.71
 -1.64 -1.56 -1.49 -1.41 -1.38 -1.3  -1.23 -1.19 -1.12 -1.08 -1.04 -0.97
 -0.93 -0.89 -0.82 -0.78 -0.74 -0.7  -0.67 -0.59 -0.56 -0.52 -0.48 -0.44
 -0.41 -0.37 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03
  0.07  0.11  0.14  0.18  0.22  0.26  0.33  0.37  0.41  0.44  0.48  0.52
  0.56  0.59  0.67  0.7   0.74  0.78  0.82  0.85  0.93  0.97  1.    1.08
  1.12  1.15  1.23  1.27  1.3   1.38  1.41  1.49  1.56  1.6   1.68  1.75
  1.83  1.9   1.98  2.05  2.12  2.24  2.31  2.42  2.57  2.69  2.87  3.06
  3.25  3.54  3.88  4.37  5.08]",0,95.0,7,0,3,94600200200276361
5,Mixed Forest,Forest,2,1,42.02206530565562,-79.5871537592242,412.65656,82566378.35099685,"[-1.75 -1.45 -1.19 -0.97 -0.74 -0.56 -0.33 -0.14  0.03  0.22  0.41  0.63
  0.85  1.08  1.3   1.6   1.9   2.24  2.61  3.06  3.51  3.99  4.48  5.
  5.52  6.05  6.53  7.02  7.5   7.95  8.36  8.74  9.11  9.49  9.78 10.12
 10.42 10.76 11.05 11.35 11.65 11.95 12.21 12.51 12.81 13.11 13.41 13.74
 14.04 14.34 14.64 14.94 15.24 15.54 15.8  16.06 16.32 16.58 16.81 17.07
 17.26 17.48 17.67 17.85 18.04 18.19 18.38 18.53 18.68 18.83 18.98 19.12
 19.27 19.42 19.54 19.69 19.83 19.98 20.13 20.28 20.4  20.54 20.69 20.84
 20.99 21.14 21.29 21.44 21.59 21.74 21.93 22.11 22.26 22.49 22.67 22.9
 23.16 23.42 23.76 24.21 24.77]",0,86.0,7,0,3,94600200200276391
6,Evergreen Forest,Forest,2,1,42.02798264867007,-79.57588897388476,429.6874,82566378.51631685,"[-3.17 -2.61 -2.16 -1.79 -1.41 -1.12 -0.85 -0.63 -0.41 -0.22 -0.03  0.14
  0.37  0.56  0.78  1.04  1.3   1.6   2.01  2.54  3.1   3.69  4.78  5.64
  6.09  6.46  6.8   7.09  7.39  7.65  7.92  8.14  8.4   8.66  8.92  9.15
  9.37  9.56  9.75  9.9  10.05 10.2  10.34 10.49 10.61 10.76 10.87 11.02
 11.17 11.28 11.43 11.58 11.73 11.84 11.99 12.14 12.29 12.44 12.62 12.77
 12.92 13.11 13.26 13.45 13.63 13.78 13.97 14.16 14.34 14.49 14.68 14.83
 14.98 15.13 15.28 15.43 15.58 15.72 15.87 16.02 16.17 16.36 16.51 16.7
 16.88 17.07 17.26 17.48 17.67 17.89 18.08 18.27 18.49 18.68 18.86 19.09
 19.35 19.61 19.91 20.32 20.96]",0,0.0,7,0,3,94600200200276411
7,Pasture/Hay,Planted/Cultivated,2,1,42.030940375656925,-79.57024692825046,425.52115,82566378.5989594,"[-3.88 -3.62 -3.4  -3.21 -3.06 -2.91 -2.76 -2.65 -2.54 -2.46 -2.35 -2.27
 -2.16 -2.09 -2.01 -1.94 -1.86 -1.79 -1.71 -1.68 -1.6  -1.53 -1.49 -1.41
 -1.38 -1.3  -1.27 -1.19 -1.15 -1.08 -1.04 -1.   -0.93 -0.89 -0.85 -0.82
 -0.74 -0.7  -0.67 -0.63 -0.59 -0.56 -0.48 -0.44 -0.41 -0.37 -0.33 -0.29
 -0.26 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.03  0.07  0.11  0.18  0.22
  0.26  0.29  0.33  0.37  0.41  0.44  0.52  0.56  0.59  0.63  0.7   0.74
  0.78  0.82  0.89  0.93  0.97  1.04  1.08  1.15  1.19  1.27  1.34  1.38
  1.45  1.53  1.6   1.68  1.75  1.83  1.94  2.01  2.12  2.27  2.39  2.54
  2.72  2.95  3.25  3.62  4.18]",0,0.0,7,0,3,94600200200276421
8,Pasture/Hay,Planted/Cultivated,2,1,42.03389075970318,-79.56461461021307,429.58365,82566378.6815994,"[-3.92 -3.62 -3.4  -3.17 -2.98 -2.83 -2.69 -2.54 -2.42 -2.31 -2.2  -2.12
 -2.01 -1.94 -1.86 -1.79 -1.71 -1.64 -1.56 -1.49 -1.41 -1.34 -1.3  -1.23
 -1.15 -1.12 -1.04 -0.97 -0.93 -0.85 -0.82 -0.78 -0.7  -0.67 -0.59 -0.56
 -0.52 -0.44 -0.41 -0.33 -0.29 -0.26 -0.18 -0.14 -0.11 -0.07  0.    0.03
  0.07  0.14  0.18  0.22  0.29  0.33  0.37  0.44  0.48  0.56  0.59  0.63
  0.7   0.74  0.82  0.85  0.93  0.97  1.04  1.08  1.15  1.19  1.27  1.34
  1.41  1.45  1.53  1.6   1.68  1.75  1.83  1.9   1.98  2.09  2.16  2.24
  2.35  2.46  2.57  2.69  2.8   2.91  3.06  3.21  3.4   3.58  3.77  3.99
  4.25  4.55  4.89  5.3   5.9 ]",0,0.0,7,0,3,94600200200276431
9,Woody Wetlands,Wetlands,2,1,42.03683841280364,-79.55897942859764,430.1207,82566378.7642394,"[-3.84 -3.54 -3.32 -3.1  -2.95 -2.8  -2.69 -2.54 -2.42 -2.35 -2.24 -2.16
 -2.05 -1.98 -1.9  -1.83 -1.75 -1.71 -1.64 -1.56 -1.49 -1.45 -1.38 -1.34
 -1.27 -1.23 -1.19 -1.12 -1.08 -1.   -0.97 -0.93 -0.89 -0.82 -0.78 -0.74
 -0.7  -0.67 -0.59 -0.56 -0.52 -0.48 -0.44 -0.41 -0.37 -0.29 -0.26 -0.22
 -0.18 -0.14 -0.11 -0.07 -0.03  0.    0.07  0.11  0.14  0.18  0.22  0.26
  0.29  0.33  0.37  0.44  0.48  0.52  0.56  0.59  0.67  0.7   0.74  0.78
  0.82  0.89  0.93  0.97  1.04  1.08  1.15  1.19  1.27  1.3   1.38  1.41
  1.49  1.56  1.64  1.71  1.79  1.86  1.94  2.05  2.16  2.27  2.39  2.54
  2.69  2.87  3.1   3.43  3.99]",0,0.0,7,0,3,94600200200276441
